keyword,popularity,popularity_is_floor,difficulty,apps_count,source_apps_count,source_apps,top_category,fetched_at
月经记录,53,False,64,137,2,338378602318|8044267710,health-and-fitness,1778830994.317078
海报制作,53,False,66,209,2,337180207063|334417852967,graphics-and-design,1778831056.723048
健身记录,53,False,67,219,1,281421497075,health-and-fitness,1778830236.2306392
视频压缩,53,False,53,211,1,334046449694,graphics-and-design,1778831393.3334
跳绳,53,False,61,171,1,333371168076,health-and-fitness,1778831551.393875
Google Drive,53,False,68,175,0,,expansion,1778847897.139613
PDF阅读器,53,False,63,214,0,,expansion,1778847897.139623
planner,53,False,62,233,0,,expansion,1778846366.1060429
停车,53,False,47,177,0,,expansion,1778847658.124317
孔夫子,53,False,49,32,0,,expansion,1778848857.4447832
屏幕录制,53,False,54,207,0,,expansion,1778846801.677365
新浪新闻,53,False,81,220,0,,expansion,1778847733.058114
解压缩,53,False,62,184,0,,expansion,1778847957.408969
瑜伽,52,False,58,217,2,40981700445|213187472,health-and-fitness,1778831155.764521
中医,52,False,51,202,1,334529713776,health-and-fitness,1778829986.69989
工地记工,52,False,35,94,1,337473086360,business,1778830609.099275
抠图,52,False,70,217,1,338509225280,graphics-and-design,1778830800.826331
换脸,52,False,63,194,1,338237379411,graphics-and-design,1778830862.891645
记加班,52,False,49,206,1,282040833410,business,1778831464.4681118
贴纸,52,False,71,204,1,330717675541,graphics-and-design,1778831522.56204
1password,52,False,37,189,0,,expansion,1778846764.219098
AirPods,52,False,56,224,0,,expansion,1778848532.334681
MP3,52,False,66,211,0,,expansion,1778847075.767724
修图神器,52,False,81,215,0,,expansion,1778846943.622821
旅游攻略,52,False,77,225,0,,expansion,1778848857.4447942
正念,52,False,65,225,0,,expansion,1778847252.580698
电台,52,False,78,173,0,,expansion,1778847116.158775
穿搭,52,False,67,234,0,,expansion,1778848705.39117
网约车,52,False,76,238,0,,expansion,1778847582.281514
走路赚钱,52,False,49,228,0,,expansion,1778847186.962355
起名,52,False,62,181,0,,expansion,1778848279.209803
饮食记录,51,False,72,232,9,337473304717|337125263508|338230488452|338137213250|338422010214,health-and-fitness,1778831666.551224
AI修图,51,False,70,215,4,338463622920|338135641948|337005927316|338138170984,entertainment,1778829803.1126819
工资记账,51,False,59,218,2,336466496577|337473086360,business,1778830640.934565
骑行,51,False,70,183,2,6960937|40068689642,health-and-fitness,1778831698.4938161
体脂秤,51,False,55,165,1,41330134391,health-and-fitness,1778830117.824651
手表表盘,51,False,62,211,1,334274461878,lifestyle,1778830762.784636
比价,51,False,59,180,1,29927895797,health-and-fitness,1778831056.7230358
运动打卡,51,False,73,227,1,40068689642,health-and-fitness,1778831582.0429928
RAR,51,False,58,205,0,,expansion,1778847957.40896
省钱,51,False,75,220,0,,expansion,1778847828.906995
科学计算器,51,False,63,216,0,,expansion,1778846723.7644548
穷游,51,False,73,226,0,,expansion,1778847658.124275
美图相机,51,False,82,185,0,,expansion,1778846943.62269
航班,51,False,78,163,0,,expansion,1778847618.650723
设计软件,51,False,65,210,0,,expansion,1778848107.197332
减脂,50,False,76,236,5,337473304717|337125263508|7361203|41330134391|337052721638,health-and-fitness,1778830272.1875699
减肥食谱,50,False,67,218,2,337125263508|338137213250,health-and-fitness,1778830272.187565
经期记录,50,False,62,187,2,338378602318|8044267710,health-and-fitness,1778831272.833188
体重秤,50,False,53,200,1,41330134391,health-and-fitness,1778830117.824654
生理期,50,False,63,171,1,8044267710,health-and-fitness,1778831155.764564
AdBlock,50,False,46,181,0,,expansion,1778847454.886271
bitwarden,50,False,35,52,0,,expansion,1778846764.219101
ibis Paint,50,False,58,92,0,,expansion,1778848137.057944
to do,50,False,76,177,0,,expansion,1778846273.999815
出租车,50,False,63,195,0,,expansion,1778847582.281516
周易,50,False,59,204,0,,expansion,1778848279.209793
微信运动,50,False,62,186,0,,expansion,1778847186.962357
心理咨询,50,False,55,222,0,,expansion,1778848589.385141
看漫画,50,False,65,163,0,,expansion,1778847764.1063292
空气质量,50,False,53,177,0,,expansion,1778847686.6232162
卡路里,49,False,70,207,9,337473304717|337125263508|338230488452|338137213250|338422010214,health-and-fitness,1778830336.097783
运动记录,49,False,67,212,3,41330134391|6960937|338309500245,health-and-fitness,1778831582.043005
助眠,49,False,68,223,1,41523956339,health-and-fitness,1778830336.097774
血压,49,False,54,224,1,338456421226,health-and-fitness,1778831393.333367
跳舞,49,False,71,157,1,336369912492,health-and-fitness,1778831551.393885
Bilibili漫画,49,False,72,174,0,,expansion,1778847799.708174
专注,49,False,71,227,0,,expansion,1778846322.847948
心情,49,False,72,208,0,,expansion,1778846147.3476858
挂号,49,False,55,197,0,,expansion,1778847284.312663
易经,49,False,52,182,0,,expansion,1778848279.2097962
笔记本,49,False,74,229,0,,expansion,1778846147.347682
美食,49,False,85,200,0,,expansion,1778847860.327074
血氧,49,False,48,227,0,,expansion,1778847252.58068
计步器,49,False,70,215,0,,expansion,1778846902.1144161
便签,48,False,68,216,1,42141224015,lifestyle,1778827145.308637
Figma,48,False,48,88,0,,expansion,1778848107.197352
proxy,48,False,45,88,0,,expansion,1778847490.575146
habit,47,False,52,231,0,,expansion,1778846398.608063
水平仪,47,False,38,188,0,,expansion,1778846902.114326
烹饪,47,False,85,164,0,,expansion,1778847860.327083
高清壁纸,47,False,76,214,0,,expansion,1778846847.9974642
信用卡,46,False,76,156,1,334367961994,finance,1778830149.846588
Sketch,46,False,62,239,0,,expansion,1778848107.197348
audio,46,False,60,218,0,,expansion,1778847153.116919
reminder,46,False,59,235,0,,expansion,1778846366.106045
二次元,46,False,73,203,0,,expansion,1778848532.334702
搜索,46,False,85,204,0,,expansion,1778835392.956279
清理,46,False,73,205,0,,expansion,1778847988.3147678
维修,46,False,54,189,0,,expansion,1778848830.4488058
记录,46,False,80,223,0,,expansion,1778835419.411954
Oracle,45,False,5,188,1,338134319200,developer-tools,1778829891.751895
同声翻译,45,False,59,220,1,280716084026,education,1778830369.397884
tracker,45,False,51,213,0,,expansion,1778846398.608072
简历制作,45,False,65,202,0,,expansion,1778848279.209837
英语听力,45,False,83,209,0,,expansion,1778846440.545132
账本,44,False,77,227,7,337435094345|266336948647|41013828034|338036416170|334367961994,finance,1778831522.562037
memo,44,False,62,216,0,,expansion,1778846169.816892
分贝仪,44,False,57,193,0,,expansion,1778846902.1144
化学,44,False,56,189,0,,expansion,1778846614.873023
秒表,44,False,53,215,0,,expansion,1778846343.233566
英语学习,44,False,81,213,0,,expansion,1778846440.5451221
菜谱大全,44,False,75,160,0,,expansion,1778847828.907059
理财,43,False,81,219,4,266336948647|338398839801|41013828034|338527913475,finance,1778831124.999182
AI绘画,43,False,61,206,1,338135641948,entertainment,1778829832.193915
手机壁纸,43,False,83,213,1,337481330485,graphics-and-design,1778830733.2750459
黄金价格,43,False,44,174,1,338106377313,finance,1778831698.493834
Xcode,43,False,43,120,0,,expansion,1778848951.2807932
公考,43,False,58,197,0,,expansion,1778848735.814413
听力,43,False,83,210,0,,expansion,1778846533.537343
德语,43,False,59,224,0,,expansion,1778846482.667827
扑克,43,False,75,165,0,,expansion,1778848043.4931421
提醒,43,False,81,216,0,,expansion,1778846343.233557
文档编辑,43,False,80,203,0,,expansion,1778847928.849798
计划表,43,False,72,228,0,,expansion,1778845584.629295
存钱,42,False,77,237,2,337886743781|336791677859,finance,1778830542.132965
扫一扫,42,False,38,207,1,29927895797,health-and-fitness,1778830762.784655
拍照翻译,42,False,78,221,1,280716084026,education,1778830800.8263412
tasks,42,False,67,226,0,,expansion,1778846296.926174
二维码生成器,42,False,41,211,0,,expansion,1778848980.078465
四六级,42,False,77,218,0,,expansion,1778846574.2415009
托福,42,False,67,210,0,,expansion,1778846574.241515
节奏,42,False,68,138,0,,expansion,1778847153.116896
音频,42,False,72,219,0,,expansion,1778847116.158819
自动记账,41,False,76,238,2,337435094345|337886743781,finance,1778831333.231661
经纬度,41,False,60,213,1,337361972365,lifestyle,1778831272.833191
辅食,41,False,51,226,1,89149763,health-and-fitness,1778831551.39391
食谱,41,False,83,215,1,337052721638,health-and-fitness,1778831666.551214
TOPIK,41,False,23,218,0,,expansion,1778846482.667819
watch表盘,41,False,60,220,0,,expansion,1778848532.334698
冒险,41,False,66,186,0,,expansion,1778848075.996883
婚礼,41,False,67,186,0,,expansion,1778848305.075588
待办事项,41,False,75,220,0,,expansion,1778845584.629292
星座运势,41,False,60,181,0,,expansion,1778848253.2551198
电脑,41,False,46,187,0,,expansion,1778848771.074661
策略,41,False,73,205,0,,expansion,1778848075.996889
考试,41,False,79,234,0,,expansion,1778846614.873014
语文,41,False,70,201,0,,expansion,1778846614.873021
排班,40,False,46,241,2,282040833410|337549396641,business,1778830862.891728
日记本,40,False,75,198,2,42141224015|338153589167,lifestyle,1778828626.8702312
文字转语音,40,False,44,213,1,334413067218,graphics-and-design,1778830929.53047
vscode,40,False,42,206,0,,expansion,1778848951.2807832
俄语,40,False,56,211,0,,expansion,1778846533.53731
免费,40,False,93,242,0,,expansion,1778848253.255075
历史,40,False,63,193,0,,expansion,1778846614.873025
地理,40,False,50,201,0,,expansion,1778846614.8730261
成语,40,False,68,165,0,,expansion,1778848619.4844759
手机清理,40,False,72,218,0,,expansion,1778847988.3147762
桌游,40,False,68,181,0,,expansion,1778848075.996902
清单,40,False,75,225,0,,expansion,1778845584.629282
驾驶,40,False,65,206,0,,expansion,1778847686.6231759
儿童英语,39,False,65,202,1,40355547704,kids,1778830236.230648
智能家居,39,False,56,195,1,338175779968,lifestyle,1778830959.520957
做菜,39,False,76,142,0,,expansion,1778847828.907063
工具,39,False,84,219,0,,expansion,1778835427.9112031
蓝牙,39,False,42,215,0,,expansion,1778847490.5751722
跳棋,39,False,52,115,0,,expansion,1778848043.493172
早教,38,False,80,196,2,89149763|40355547704,kids,1778830959.520939
工作记录,38,False,67,226,1,338171279373,business,1778830609.099267
登山,38,False,64,191,1,337361972365,lifestyle,1778828626.8702521
BI,38,False,71,197,0,,expansion,1778849076.199808
古文,38,False,57,214,0,,expansion,1778848619.484472
垃圾清理,38,False,74,221,0,,expansion,1778847988.314782
备份,38,False,88,197,0,,expansion,1778847988.314811
律师,38,False,51,196,0,,expansion,1778848771.074643
数字钱包,38,False,41,82,0,,expansion,1778847397.984844
数据迁移,38,False,52,112,0,,expansion,1778848017.8882759
日程安排,38,False,70,224,0,,expansion,1778846296.926223
时间管理,38,False,77,217,0,,expansion,1778846322.8479621
测分贝,38,False,51,203,0,,expansion,1778846902.114389
纸牌,38,False,54,121,0,,expansion,1778848043.493137
金属探测器,38,False,15,198,0,,expansion,1778846902.1143832
AI记账,37,False,70,227,5,337435094345|337886743781|336791677859|338036416170|338221899557,finance,1778829862.651055
小时工,37,False,49,203,2,336466496577|337549396641,business,1778830579.5844119
手账,37,False,70,226,2,42141224015|338153589167,lifestyle,1778830762.7846432
心情日记,37,False,67,237,1,338153589167,lifestyle,1778828626.870234
扫码,37,False,51,219,1,338345164056,health-and-fitness,1778830762.784661
AI助手,37,False,83,221,0,,expansion,1778848137.0579782
AI翻译,37,False,79,221,0,,expansion,1778848165.519979
Google地图,37,False,66,152,0,,expansion,1778847582.281476
习惯,37,False,71,217,0,,expansion,1778845584.629288
便利贴,37,False,63,212,0,,expansion,1778846147.3476748
动图,37,False,67,215,0,,expansion,1778846984.4802
占星,37,False,63,213,0,,expansion,1778848705.391149
录音转文字,37,False,55,216,0,,expansion,1778846801.677357
待办,37,False,74,216,0,,expansion,1778846273.999805
极简,37,False,70,236,0,,expansion,1778835427.9112241
演讲,37,False,61,195,0,,expansion,1778849076.19984
物理,37,False,64,162,0,,expansion,1778846614.8730218
AI生成,36,False,71,208,1,338134015686,developer-tools,1778829832.193908
语音翻译,36,False,78,214,1,280716084026,education,1778831493.6828291
停车场,36,False,52,187,0,,expansion,1778847658.124325
单词本,36,False,63,231,0,,expansion,1778846482.667778
安卓,36,False,55,232,0,,expansion,1778848771.074697
导游,36,False,42,202,0,,expansion,1778847658.124296
文件管理器,36,False,63,207,0,,expansion,1778847860.327154
健康管理,35,False,67,220,4,334458728111|338230488452|338517602442|41330134391,health-and-fitness,1778830191.100842
AI相机,35,False,58,201,1,338463622920,entertainment,1778829832.193913
二维码,35,False,54,218,1,29927895797,health-and-fitness,1778830045.864972
开发者工具,35,False,46,169,1,333995791591,developer-tools,1778830671.080798
步数,35,False,68,219,1,336484867920,graphics-and-design,1778831056.723026
会议记录,35,False,63,197,0,,expansion,1778846215.32883
变声,35,False,64,206,0,,expansion,1778847075.7676969
外汇,35,False,59,198,0,,expansion,1778846723.764561
生物,35,False,43,203,0,,expansion,1778846614.873024
签名,35,False,21,173,0,,expansion,1778847957.40898
美股,35,False,65,190,0,,expansion,1778847370.876835
自动化,35,False,49,187,0,,expansion,1778848487.23263
饮食,35,False,78,218,0,,expansion,1778847219.000932
减脂餐,34,False,63,234,1,337125263508,health-and-fitness,1778830272.187572
图片转PDF,34,False,59,208,1,330717675541,graphics-and-design,1778830439.285504
心电图,34,False,44,179,1,334458728111,health-and-fitness,1778830704.7292511
生日,34,False,65,210,1,41066047431,lifestyle,1778831155.764537
农历,34,False,76,201,0,,expansion,1778846366.1060202
发票,34,False,49,228,0,,expansion,1778847397.98482
图标,34,False,68,206,0,,expansion,1778846847.997474
在线翻译,34,False,73,224,0,,expansion,1778846398.608089
截屏,34,False,62,214,0,,expansion,1778846801.677381
数字货币,34,False,39,121,0,,expansion,1778847370.876807
日出,34,False,50,184,0,,expansion,1778847733.0580769
智力游戏,34,False,76,193,0,,expansion,1778848043.493191
泰语,34,False,56,195,0,,expansion,1778846533.5373209
电子签名,34,False,36,165,0,,expansion,1778847957.4089758
网页,34,False,78,221,0,,expansion,1778847429.870025
走路,34,False,73,208,0,,expansion,1778847186.962352
锁屏小组件,34,False,73,219,0,,expansion,1778848404.930183
马拉松,34,False,63,158,0,,expansion,1778847186.9623418
AI写真,33,False,70,190,6,338463622920|338135641948|338015128613|338237379411|337161651613,graphics-and-design,1778829803.112693
食物热量,33,False,64,217,2,337473304717|7361203,health-and-fitness,1778831666.551211
工时,33,False,51,198,1,282040833410,business,1778830609.0992792
AirDrop,33,False,19,168,0,,expansion,1778847490.5751748
图片转文字,33,False,71,209,0,,expansion,1778846801.677322
小学生,33,False,70,202,0,,expansion,1778848589.385104
工作打卡,33,False,60,208,0,,expansion,1778848563.486422
幼儿英语,33,False,55,201,0,,expansion,1778846574.241487
情绪,33,False,72,223,0,,expansion,1778847284.31263
投资,33,False,69,207,0,,expansion,1778847312.374223
效率,33,False,82,234,0,,expansion,1778835427.911216
文档扫描,33,False,68,219,0,,expansion,1778846764.219114
时间记录,33,False,59,220,0,,expansion,1778848563.486431
灵感,33,False,57,226,0,,expansion,1778846215.328785
脑力训练,33,False,57,215,0,,expansion,1778846654.654592
花粉,33,False,34,110,0,,expansion,1778847733.0580559
记事,33,False,85,217,0,,expansion,1778846147.347678
门票,33,False,81,184,0,,expansion,1778847618.650757
KR,32,False,53,165,0,,expansion,1778846343.233556
二维码扫描,32,False,44,226,0,,expansion,1778846801.677335
字幕翻译,32,False,40,235,0,,expansion,1778847038.34866
实时天气,32,False,67,214,0,,expansion,1778847686.623199
成长记录,32,False,55,196,0,,expansion,1778848619.48445
扫描仪,32,False,66,215,0,,expansion,1778846764.219108
投资理财,32,False,52,202,0,,expansion,1778847312.374227
时间日志,32,False,58,230,0,,expansion,1778848563.4864268
桌面便签,32,False,47,232,0,,expansion,1778846147.347692
歌词,32,False,23,190,0,,expansion,1778848457.461836
流程图,32,False,42,56,0,,expansion,1778849037.057009
睡眠记录,32,False,63,235,0,,expansion,1778847252.580687
血糖记录,32,False,41,212,0,,expansion,1778847252.580676
AI消除,31,False,53,191,1,337005927316,lifestyle,1778829832.193899
热量记录,31,False,60,229,1,337052721638,health-and-fitness,1778831124.99917
任务,31,False,73,215,0,,expansion,1778846296.9261792
大学生,31,False,65,189,0,,expansion,1778848589.385094
学日语,31,False,68,222,0,,expansion,1778846482.667795
家居,31,False,52,191,0,,expansion,1778848895.5099509
广告拦截,31,False,54,161,0,,expansion,1778847454.886264
支出,31,False,73,230,0,,expansion,1778847312.37425
目标,31,False,67,224,0,,expansion,1778846343.233549
翻译机,31,False,64,229,0,,expansion,1778846398.608076
血糖,31,False,41,230,0,,expansion,1778847252.580662
视频制作,31,False,80,208,0,,expansion,1778847038.348607
颜色,31,False,57,183,0,,expansion,1778846847.997437
AI配音,30,False,56,224,1,334413067218,graphics-and-design,1778829862.65109
健身教练,30,False,62,211,1,40981700445,health-and-fitness,1778830191.100866
化妆品,30,False,60,129,1,75869023432,health-and-fitness,1778830336.09778
启蒙,30,False,80,215,1,40355547704,kids,1778830369.397887
待办清单,30,False,67,233,1,336484867920,graphics-and-design,1778830671.0808058
户外,30,False,62,211,1,337361972365,lifestyle,1778828626.870253
生日提醒,30,False,56,197,1,41066047431,lifestyle,1778828626.870229
配音软件,30,False,66,219,1,334413067218,graphics-and-design,1778831605.837971
AI作图,30,False,64,200,0,,expansion,1778848165.519973
A股,30,False,65,226,0,,expansion,1778847370.876832
习惯打卡,30,False,74,226,0,,expansion,1778846322.8479779
图片去水印,30,False,57,227,0,,expansion,1778846984.4801438
幼儿园,30,False,71,196,0,,expansion,1778848305.075571
排版,30,False,63,214,0,,expansion,1778849011.659508
